Order.No,Item,Plant,Order.Req,Forecast.Date,Req.Delivery.Date,Mfg.Lead.time,KIT.Material,FG.Material,FG.Net.Req,SFG.Material,SFG.Net.Req,FG.SFG.Length,FG.SFG.Breadth,Coil,Raw.Material,RM.Length,RM.Breadth,RM.Qty.Set,Priority,Plant.Considered,Batch,Storage.Location,fromStock,Purchase,wastage,Remarks,PO.Number,PR.Number,fromPO,fromPR
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12923         ,150,,,605.2,339.4,2012160,2010005,2500,1250,3.82,1,,,,0,573.000000000092,7.97861375999999,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12924,600,252,49.19,,2010002,2500,1250,0.1,1,,,,0,60,10.749664,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12925,300,555,50.59,,2010002,2500,1250,0.24,1,,,,0,72.0000000000461,11.9491168,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12926,300,390.66,116.65,,2010002,2500,1250,0.396,1,,,,0,118.800000000025,8.12989417599999,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12935D        ,50,,,945.2,717.6,,2020009,2200,1000,17.27,1,,,,0,863.499999999896,7.50788363636362,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12941         ,150,,,263.4,124.7,,2010002,2500,1250,0.45,1,,,,0,67.499999999946,5.4035776,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12948         ,50,,,304.88,127,,2010002,2500,1250,0.4,1,,,,0,20,5.83354368,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12952         ,50,,,528,33.13,,2010002,2500,1250,0.21,1,,,,0,10.5000000000017,16.035328,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12954A        ,50,,,468,70,,2010002,2500,1250,0.26,1,,,,0,13.0000000000062,10.8928,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12961         ,50,,,270,220.63,,2010002,2500,1250,0.59,1,,,,0,29.4999999999876,14.219056,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12962         ,50,,,238.48,150,,2010002,2500,1250,0.43,1,,,,0,21.5000000000077,8.42368000000001,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12970A        ,50,,,850,91.2,,2010002,2500,1250,1,1,,,,0,50,33.02272,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12971         ,50,,,317.25,82.35,,2010002,2500,1250,0.32,1,,,,0,16,12.218194,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12975A        ,50,,,200,81.35,,2010002,2500,1250,0.2,1,,,,0,10,6.2848,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12979         ,50,,,203,157,,2010002,2000,1250,0.36,1,,,,0,18.0000000000115,8.21152000000001,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-80087         ,50,,,232,201,,2010002,2500,1250,0.61,1,,,,0,30.4999999999829,10.46656,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-80280         ,100,,,111.24,81.17,2012160,2010005,2500,1250,0.23,1,,,,0,22.9999999999816,4.650055552,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-8816,50,20,16,2021199,2020005,2500,1250,0.066,1,,,,0,3.29999999999894,0.160000000000005,Lead over due Date,,,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12557,150,570.9,20.7,,2020003,2500,1250,0.154,1,1002,0000002315,IND ,2,0,9.24060160000001,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12907E,50,1873,452.88,2011012,2010041,2500,1250,18.4,1,1003,0000002343,IND ,541.550000000517,0,45.71236864,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12922,150,1186.5,433,2011012,2010041,2500,1250,6.6,1,1003,0000002343,IND ,358.449999999518,0,17.79928,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12911         ,7,,,598.99,570.95,,2010041,1900,1250,5.48,1,1003,0000002345,IND ,38.3600000000142,0,13.6016824,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12903A        ,50,,,1880.42,136.5,,2010041,1900,1250,3.46,1,1003,0000002345,IND ,172.999999999978,0,2.7328012631579,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12908A,50,141,104.23,,2010041,1900,1250,0.34,1,1003,0000002345,IND ,17.0000000000014,0,10.8932244210526,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12902A        ,50,,,1640,161.64,,2010041,1900,1250,3.76,1,1003,0000002345,IND ,188.000000000008,0,21.8683284210526,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12913B        ,50,,,560,212,,2010041,1900,1250,1.25,1,1003,0000002345,IND ,24.4600000000047,0,20.0202105263158,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12972A        ,50,,,110,81,2011012,2010041,2500,1250,0.12,1,1002,0000002347,IND ,6.00000000000384,0,5.9104,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12922,150,1186.5,433,2011012,2010041,2500,1250,6.6,1,1002,0000002347,IND ,631.549999999834,0,17.79928,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12960A,50,246,17,2011012,2010041,2500,1250,0.11,1,1002,0000002347,IND ,5.49999999999824,0,1.63936,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12974B        ,50,,,127,108.6,2011012,2010041,2500,1250,0.197,1,1002,0000002347,IND ,9.85000000000717,0,7.75776640000001,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12973A        ,50,,,287.31,235.92,2011012,2010041,2500,1250,1.15,1,1002,0000002347,IND ,57.5000000000201,0,13.238815744,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12977         ,50,,,314.91,122.93,2011012,2010041,2500,1250,0.74,1,1002,0000002347,IND ,36.9999999999822,0,13.285374688,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12878A,50,576.54,55.28,,2010041,2500,1250,0.59,1,1002,0000002348,IND ,29.4999999999876,0,8.21114214399999,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12922,150,1186.5,433,,2010041,2500,1250,6.6,1,1002,0000002348,IND ,4.82070935029721e-12,0,17.79928,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12879A,50,38.91,9.65,,2010041,2500,1250,0.006,1,1002,0000002348,IND ,0.299999999999846,0,0.416298496000012,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12904A        ,50,,,476.79,396.26,,2010041,2500,1250,2.82,1,1002,0000002348,IND ,91.7500000002026,0,9.31225340799999,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12907E,50,1873,452.88,,2010041,2500,1250,18.4,1,1002,0000002348,IND ,378.449999999805,0,45.71236864,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12913B        ,50,,,560,212,,2010041,1900,1250,1.25,1,1003,0000002359,PRD ,38.0399999999953,0,20.0202105263158,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12942         ,50,,,184,150,,2010041,1900,1250,0.41,1,1003,0000002359,PRD ,20.4999999999992,0,7.03157894736842,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12914B        ,50,,,1876,836.85,,2010041,1900,1250,22.87,1,1003,0000002359,PRD ,1143.49999999977,0,33.8976589473684,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12957A        ,50,,,248.8,233,,2010041,1900,1250,0.486,1,1003,0000002359,PRD ,24.3000000000033,0,2.36564210526315,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12939B        ,50,,,656.5,261.5,,2010041,1900,1250,3.16,1,1003,0000002359,PRD ,158.000000000016,0,42.1727157894737,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12916E        ,50,,,1880,920.92,,2010041,1900,1250,23.75,1,1003,0000002359,PRD ,1187.50000000056,0,27.1019115789474,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,ACRC501           ,                  ,,000000000001410193,50,255,196.5,,2010041,2500,1250,1.32,1,1003,0000002360,PRD ,65.9999999999789,0,13.41424,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,ACRC501           ,                  ,,000000000001410193,50,255,196.5,,2010041,2500,1250,1.32,1,1003,0000002360,IND ,65.9999999999789,0,13.41424,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12852A,300,967.5,183.35,,2010041,2500,1250,2.45,1,1003,0000002360,PRD ,735.00000000022,0,26.205292,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12852A,300,967.5,183.35,,2010041,2500,1250,2.45,1,1003,0000002360,IND ,735.00000000022,0,26.205292,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12904A        ,50,,,476.79,396.26,,2010041,2500,1250,2.82,1,1003,0000002360,PRD ,49.249999999803,0,9.31225340799999,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12904A        ,50,,,476.79,396.26,,2010041,2500,1250,2.82,1,1003,0000002360,IND ,49.249999999803,0,9.31225340799999,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11518A,200,1030,885,2021114,2020002,1030,855,8.3,1,1002,0000002582,IND ,441.999999999695,0,117.6,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11407,50,1966.2,357,2021114,2020002,2000,415,7.82,1,1003,0000002585,IND ,390.999999999732,0,15.8297108433735,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11518A,200,1030,885,2021114,2020002,1030,855,8.3,1,1003,0000002585,IND ,1217.99999999987,0,117.6,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11406A,50,1966.2,357,2021114,2020002,2000,415,7.82,1,1003,0000002585,IND ,390.999999999732,0,15.8297108433735,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11404B,50,927.6,595.9,,2020002,2150,1250,6.32,1,1003,0000002593,CC1 ,316.000000000032,0,17.7292145116279,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12966         ,50,870-11520A,200,975,21.5,,2020002,2500,1250,0.24,0,1003,0000002691,CC1 ,48.0000000000307,0,22.1872,Lead over due Date, , ,0,0
220000060,10,1003,50,21.05.2016,21.05.2016,0,ACRC501           ,0H-0042E          ,50,,,0,0,,2010002,,,1,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-5965E          ,200,0M-3954E,100,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-6489G          ,100,0M-5900A,300,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-7176A          ,300,0M-5903C,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-9840D          ,50,0M-5904D,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-9842           ,150,0M-5908C,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-0664          ,50,0M-5909B,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-5966B,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-5967B,200,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6387B,400,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6420A,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6484A,300,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12910B        ,50,0M-6485A,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7185B,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7186B,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7187A,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-894B,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-12876A,50,255,196.5,,,,,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12919A        ,50,,,158.6,63,,2012160,0,1250,0.225,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,000000000001410193,50,255,196.5,,2011012,0,1250,1.19,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,000000000001411098,50,1869.21,322.05,,2011007,0,1250,5.83,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,000000000001411099,50,158,34.57,,2011007,0,1250,0.06,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,000000000001411100,50,178.85,171.4,,2011007,0,1250,0.3,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,ACRC501           ,0H-0042E          ,50,,,0,0,,2010002,0,0,1,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-5965E          ,200,0M-3954E,100,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-6489G          ,100,0M-5900A,300,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-7176A          ,300,0M-5903C,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-9840D          ,50,0M-5904D,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,0M-9842           ,150,0M-5908C,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-0664          ,50,0M-5909B,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-5966B,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-5967B,200,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6387B,400,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6420A,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-6484A,300,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12910B        ,50,0M-6485A,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7185B,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7186B,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-7187A,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,0M-894B,50,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-10728E,100,653,208,,2110006,0,1250,2.13,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-10733D,100,1955,165,,2110015,0,1250,4.2,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-10734D,100,1955,165,,2110015,0,1250,4.2,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-10777D,100,602,120.5,,2110015,0,1250,0.84,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11400B,100,593.5,34,,2021115,0,1250,0.35,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11401B,100,499.6,46.08,,2110015,0,1250,0.273,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12971         ,50,,,317.25,82.35,,2011007,0,1250,0.32,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11404B,50,927.6,595.9,,2021114,0,1250,6.32,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12972A        ,50,,,110,81,,2011012,0,1250,0.12,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11406A,50,1966.2,357,,2021114,0,1250,7.82,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,870-12973A        ,50,,,287.31,235.92,,2011012,0,1250,1.13,2,,,,,,,,,,,
220000060,10,1003,50,21.05.2016,21.05.2016,0,                  ,                  ,,870-11407,50,1966.2,357,,2021114,0,1250,7.82,2,,,,,,,,,,,
